medicine_name,brand_name,generic_name,country,status,regulation_type,authority,reason,alternatives,traveller_advice,source,last_updated,document
Diclofenac,Voltaren,Diclofenac,UAE,Allowed,OTC/Prescription,MOHAP,"Common NSAID, generally unrestricted","Ibuprofen, Naproxen",Safe to carry in personal-use quantities,MOHAP Guidelines,2026-07-20,"Medicine: Diclofenac. Brand: Voltaren. Generic: Diclofenac. Country: UAE. Status: Allowed. Regulation Type: OTC/Prescription. Authority: MOHAP. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen, Naproxen. Traveller Advice: Safe to carry in personal-use quantities."
Diclofenac,Voltaren,Diclofenac,Singapore,Allowed,OTC/Prescription,HSA,"Common NSAID, generally unrestricted","Ibuprofen, Naproxen",Safe to carry in personal-use quantities,HSA Guidelines,2026-07-20,"Medicine: Diclofenac. Brand: Voltaren. Generic: Diclofenac. Country: Singapore. Status: Allowed. Regulation Type: OTC/Prescription. Authority: HSA. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen, Naproxen. Traveller Advice: Safe to carry in personal-use quantities."
Diclofenac,Voltaren,Diclofenac,Australia,Allowed,OTC/Prescription,TGA,"Common NSAID, generally unrestricted","Ibuprofen, Naproxen",Safe to carry in personal-use quantities,TGA Guidelines,2026-07-20,"Medicine: Diclofenac. Brand: Voltaren. Generic: Diclofenac. Country: Australia. Status: Allowed. Regulation Type: OTC/Prescription. Authority: TGA. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen, Naproxen. Traveller Advice: Safe to carry in personal-use quantities."
Diclofenac,Voltaren,Diclofenac,Canada,Allowed,OTC/Prescription,Health Canada,"Common NSAID, generally unrestricted","Ibuprofen, Naproxen",Safe to carry in personal-use quantities,Health Canada Guidelines,2026-07-20,"Medicine: Diclofenac. Brand: Voltaren. Generic: Diclofenac. Country: Canada. Status: Allowed. Regulation Type: OTC/Prescription. Authority: Health Canada. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen, Naproxen. Traveller Advice: Safe to carry in personal-use quantities."
Diclofenac,Voltaren,Diclofenac,Germany,Allowed,OTC/Prescription,BfArM,"Common NSAID, generally unrestricted","Ibuprofen, Naproxen",Safe to carry in personal-use quantities,BfArM Guidelines,2026-07-20,"Medicine: Diclofenac. Brand: Voltaren. Generic: Diclofenac. Country: Germany. Status: Allowed. Regulation Type: OTC/Prescription. Authority: BfArM. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen, Naproxen. Traveller Advice: Safe to carry in personal-use quantities."
Diclofenac,Voltaren,Diclofenac,France,Allowed,OTC/Prescription,ANSM,"Common NSAID, generally unrestricted","Ibuprofen, Naproxen",Safe to carry in personal-use quantities,ANSM Guidelines,2026-07-20,"Medicine: Diclofenac. Brand: Voltaren. Generic: Diclofenac. Country: France. Status: Allowed. Regulation Type: OTC/Prescription. Authority: ANSM. Reason: Common NSAID, generally unrestricted. Alternatives: Ibuprofen, Naproxen. Traveller Advice: Safe to carry in personal-use quantities."
Prednisolone,Wysolone,Prednisolone,India,Allowed,Prescription,CDSCO,"Standard corticosteroid, not restricted for travel",N/A,Carry prescription,CDSCO Guidelines,2026-07-20,"Medicine: Prednisolone. Brand: Wysolone. Generic: Prednisolone. Country: India. Status: Allowed. Regulation Type: Prescription. Authority: CDSCO. Reason: Standard corticosteroid, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Prednisolone,Wysolone,Prednisolone,USA,Allowed,Prescription,FDA / DEA,"Standard corticosteroid, not restricted for travel",N/A,Carry prescription,FDA / DEA Guidelines,2026-07-20,"Medicine: Prednisolone. Brand: Wysolone. Generic: Prednisolone. Country: USA. Status: Allowed. Regulation Type: Prescription. Authority: FDA / DEA. Reason: Standard corticosteroid, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Prednisolone,Wysolone,Prednisolone,UK,Allowed,Prescription,MHRA / Home Office,"Standard corticosteroid, not restricted for travel",N/A,Carry prescription,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Prednisolone. Brand: Wysolone. Generic: Prednisolone. Country: UK. Status: Allowed. Regulation Type: Prescription. Authority: MHRA / Home Office. Reason: Standard corticosteroid, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Prednisolone,Wysolone,Prednisolone,Japan,Allowed,Prescription,MHLW,"Standard corticosteroid, not restricted for travel",N/A,Carry prescription,MHLW Guidelines,2026-07-20,"Medicine: Prednisolone. Brand: Wysolone. Generic: Prednisolone. Country: Japan. Status: Allowed. Regulation Type: Prescription. Authority: MHLW. Reason: Standard corticosteroid, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Prednisolone,Wysolone,Prednisolone,UAE,Allowed,Prescription,MOHAP,"Standard corticosteroid, not restricted for travel",N/A,Carry prescription,MOHAP Guidelines,2026-07-20,"Medicine: Prednisolone. Brand: Wysolone. Generic: Prednisolone. Country: UAE. Status: Allowed. Regulation Type: Prescription. Authority: MOHAP. Reason: Standard corticosteroid, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Prednisolone,Wysolone,Prednisolone,Singapore,Allowed,Prescription,HSA,"Standard corticosteroid, not restricted for travel",N/A,Carry prescription,HSA Guidelines,2026-07-20,"Medicine: Prednisolone. Brand: Wysolone. Generic: Prednisolone. Country: Singapore. Status: Allowed. Regulation Type: Prescription. Authority: HSA. Reason: Standard corticosteroid, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Prednisolone,Wysolone,Prednisolone,Australia,Allowed,Prescription,TGA,"Standard corticosteroid, not restricted for travel",N/A,Carry prescription,TGA Guidelines,2026-07-20,"Medicine: Prednisolone. Brand: Wysolone. Generic: Prednisolone. Country: Australia. Status: Allowed. Regulation Type: Prescription. Authority: TGA. Reason: Standard corticosteroid, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Prednisolone,Wysolone,Prednisolone,Canada,Allowed,Prescription,Health Canada,"Standard corticosteroid, not restricted for travel",N/A,Carry prescription,Health Canada Guidelines,2026-07-20,"Medicine: Prednisolone. Brand: Wysolone. Generic: Prednisolone. Country: Canada. Status: Allowed. Regulation Type: Prescription. Authority: Health Canada. Reason: Standard corticosteroid, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Prednisolone,Wysolone,Prednisolone,Germany,Allowed,Prescription,BfArM,"Standard corticosteroid, not restricted for travel",N/A,Carry prescription,BfArM Guidelines,2026-07-20,"Medicine: Prednisolone. Brand: Wysolone. Generic: Prednisolone. Country: Germany. Status: Allowed. Regulation Type: Prescription. Authority: BfArM. Reason: Standard corticosteroid, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Prednisolone,Wysolone,Prednisolone,France,Allowed,Prescription,ANSM,"Standard corticosteroid, not restricted for travel",N/A,Carry prescription,ANSM Guidelines,2026-07-20,"Medicine: Prednisolone. Brand: Wysolone. Generic: Prednisolone. Country: France. Status: Allowed. Regulation Type: Prescription. Authority: ANSM. Reason: Standard corticosteroid, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Warfarin,Coumadin,Warfarin,India,Allowed,Prescription,CDSCO,"Standard anticoagulant, not restricted for travel",N/A,Carry prescription; monitor INR while travelling,CDSCO Guidelines,2026-07-20,"Medicine: Warfarin. Brand: Coumadin. Generic: Warfarin. Country: India. Status: Allowed. Regulation Type: Prescription. Authority: CDSCO. Reason: Standard anticoagulant, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription; monitor INR while travelling."
Warfarin,Coumadin,Warfarin,USA,Allowed,Prescription,FDA / DEA,"Standard anticoagulant, not restricted for travel",N/A,Carry prescription; monitor INR while travelling,FDA / DEA Guidelines,2026-07-20,"Medicine: Warfarin. Brand: Coumadin. Generic: Warfarin. Country: USA. Status: Allowed. Regulation Type: Prescription. Authority: FDA / DEA. Reason: Standard anticoagulant, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription; monitor INR while travelling."
Warfarin,Coumadin,Warfarin,UK,Allowed,Prescription,MHRA / Home Office,"Standard anticoagulant, not restricted for travel",N/A,Carry prescription; monitor INR while travelling,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Warfarin. Brand: Coumadin. Generic: Warfarin. Country: UK. Status: Allowed. Regulation Type: Prescription. Authority: MHRA / Home Office. Reason: Standard anticoagulant, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription; monitor INR while travelling."
Warfarin,Coumadin,Warfarin,Japan,Allowed,Prescription,MHLW,"Standard anticoagulant, not restricted for travel",N/A,Carry prescription; monitor INR while travelling,MHLW Guidelines,2026-07-20,"Medicine: Warfarin. Brand: Coumadin. Generic: Warfarin. Country: Japan. Status: Allowed. Regulation Type: Prescription. Authority: MHLW. Reason: Standard anticoagulant, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription; monitor INR while travelling."
Warfarin,Coumadin,Warfarin,UAE,Allowed,Prescription,MOHAP,"Standard anticoagulant, not restricted for travel",N/A,Carry prescription; monitor INR while travelling,MOHAP Guidelines,2026-07-20,"Medicine: Warfarin. Brand: Coumadin. Generic: Warfarin. Country: UAE. Status: Allowed. Regulation Type: Prescription. Authority: MOHAP. Reason: Standard anticoagulant, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription; monitor INR while travelling."
Warfarin,Coumadin,Warfarin,Singapore,Allowed,Prescription,HSA,"Standard anticoagulant, not restricted for travel",N/A,Carry prescription; monitor INR while travelling,HSA Guidelines,2026-07-20,"Medicine: Warfarin. Brand: Coumadin. Generic: Warfarin. Country: Singapore. Status: Allowed. Regulation Type: Prescription. Authority: HSA. Reason: Standard anticoagulant, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription; monitor INR while travelling."
Warfarin,Coumadin,Warfarin,Australia,Allowed,Prescription,TGA,"Standard anticoagulant, not restricted for travel",N/A,Carry prescription; monitor INR while travelling,TGA Guidelines,2026-07-20,"Medicine: Warfarin. Brand: Coumadin. Generic: Warfarin. Country: Australia. Status: Allowed. Regulation Type: Prescription. Authority: TGA. Reason: Standard anticoagulant, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription; monitor INR while travelling."
Warfarin,Coumadin,Warfarin,Canada,Allowed,Prescription,Health Canada,"Standard anticoagulant, not restricted for travel",N/A,Carry prescription; monitor INR while travelling,Health Canada Guidelines,2026-07-20,"Medicine: Warfarin. Brand: Coumadin. Generic: Warfarin. Country: Canada. Status: Allowed. Regulation Type: Prescription. Authority: Health Canada. Reason: Standard anticoagulant, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription; monitor INR while travelling."
Warfarin,Coumadin,Warfarin,Germany,Allowed,Prescription,BfArM,"Standard anticoagulant, not restricted for travel",N/A,Carry prescription; monitor INR while travelling,BfArM Guidelines,2026-07-20,"Medicine: Warfarin. Brand: Coumadin. Generic: Warfarin. Country: Germany. Status: Allowed. Regulation Type: Prescription. Authority: BfArM. Reason: Standard anticoagulant, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription; monitor INR while travelling."
Warfarin,Coumadin,Warfarin,France,Allowed,Prescription,ANSM,"Standard anticoagulant, not restricted for travel",N/A,Carry prescription; monitor INR while travelling,ANSM Guidelines,2026-07-20,"Medicine: Warfarin. Brand: Coumadin. Generic: Warfarin. Country: France. Status: Allowed. Regulation Type: Prescription. Authority: ANSM. Reason: Standard anticoagulant, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription; monitor INR while travelling."
Levothyroxine,Synthroid / Eltroxin,Levothyroxine,India,Allowed,Prescription,CDSCO,"Standard thyroid hormone replacement, not restricted for travel",N/A,Carry prescription,CDSCO Guidelines,2026-07-20,"Medicine: Levothyroxine. Brand: Synthroid / Eltroxin. Generic: Levothyroxine. Country: India. Status: Allowed. Regulation Type: Prescription. Authority: CDSCO. Reason: Standard thyroid hormone replacement, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Levothyroxine,Synthroid / Eltroxin,Levothyroxine,USA,Allowed,Prescription,FDA / DEA,"Standard thyroid hormone replacement, not restricted for travel",N/A,Carry prescription,FDA / DEA Guidelines,2026-07-20,"Medicine: Levothyroxine. Brand: Synthroid / Eltroxin. Generic: Levothyroxine. Country: USA. Status: Allowed. Regulation Type: Prescription. Authority: FDA / DEA. Reason: Standard thyroid hormone replacement, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Levothyroxine,Synthroid / Eltroxin,Levothyroxine,UK,Allowed,Prescription,MHRA / Home Office,"Standard thyroid hormone replacement, not restricted for travel",N/A,Carry prescription,MHRA / Home Office Guidelines,2026-07-20,"Medicine: Levothyroxine. Brand: Synthroid / Eltroxin. Generic: Levothyroxine. Country: UK. Status: Allowed. Regulation Type: Prescription. Authority: MHRA / Home Office. Reason: Standard thyroid hormone replacement, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Levothyroxine,Synthroid / Eltroxin,Levothyroxine,Japan,Allowed,Prescription,MHLW,"Standard thyroid hormone replacement, not restricted for travel",N/A,Carry prescription,MHLW Guidelines,2026-07-20,"Medicine: Levothyroxine. Brand: Synthroid / Eltroxin. Generic: Levothyroxine. Country: Japan. Status: Allowed. Regulation Type: Prescription. Authority: MHLW. Reason: Standard thyroid hormone replacement, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
Levothyroxine,Synthroid / Eltroxin,Levothyroxine,UAE,Allowed,Prescription,MOHAP,"Standard thyroid hormone replacement, not restricted for travel",N/A,Carry prescription,MOHAP Guidelines,2026-07-20,"Medicine: Levothyroxine. Brand: Synthroid / Eltroxin. Generic: Levothyroxine. Country: UAE. Status: Allowed. Regulation Type: Prescription. Authority: MOHAP. Reason: Standard thyroid hormone replacement, not restricted for travel. Alternatives: N/A. Traveller Advice: Carry prescription."
